# HOSTRADA weather file for IDA ICE
# Columns: Month Day Hour DryBulb_C RelHum_pct DirectNormal_W_m2 DiffuseHorizontal_W_m2 WindDir_deg WindSpeed_m_s GlobalHorizontal_W_m2
# Units: - - h degC % W/m2 W/m2 deg m/s W/m2
Month Day Hour DryBulb_C RelHum_pct DirectNormal_W_m2 DiffuseHorizontal_W_m2 WindDir_deg WindSpeed_m_s GlobalHorizontal_W_m2
1 17 21 -0.200 100.000 0.000 0.000 303.000 2.100 0.000
1 17 22 -0.400 100.000 0.000 0.000 205.000 1.500 0.000
1 17 23 -0.500 100.000 0.000 0.000 271.000 1.800 0.000
1 17 24 -0.700 100.000 0.000 0.000 219.000 2.200 0.000
1 18 1 -1.100 100.000 0.000 0.000 204.000 2.300 0.000
1 18 2 -1.300 100.000 0.000 0.000 285.000 1.800 0.000
1 18 3 -1.400 100.000 0.000 0.000 267.000 0.800 0.000
1 18 4 -1.600 99.900 0.000 0.000 288.000 1.800 0.000
1 18 5 -1.500 99.900 0.000 0.000 227.000 2.100 0.000
1 18 6 -1.900 99.800 0.000 0.000 245.000 2.500 0.000
1 18 7 -2.000 99.900 0.000 0.000 298.000 1.600 0.000
1 18 8 -2.100 99.900 0.000 0.000 207.000 1.200 0.000
1 18 9 -2.200 100.000 0.000 0.000 236.000 1.000 0.000
1 18 10 -2.300 100.000 1.483 14.260 229.000 0.900 14.400
1 18 11 -2.300 100.000 7.825 63.884 245.000 0.900 65.400
1 18 12 -2.200 99.800 13.403 96.803 209.000 1.100 100.300
1 18 13 -1.500 99.700 48.685 130.811 258.000 1.300 145.000
1 18 14 -1.200 99.600 129.570 136.398 26.000 1.000 173.100
1 18 15 -0.800 99.500 220.218 111.528 135.000 1.400 163.700
1 18 16 -0.600 99.500 199.825 73.918 146.000 1.300 105.000
1 18 17 -0.900 99.800 0.000 39.400 66.000 1.300 39.400
1 18 18 -1.000 100.000 0.000 0.000 58.000 0.900 0.000
1 18 19 -1.100 100.000 0.000 0.000 97.000 0.900 0.000
1 18 20 -1.200 100.000 0.000 0.000 47.000 0.600 0.000
1 18 21 -1.200 100.000 0.000 0.000 76.000 0.700 0.000
1 18 22 -1.200 100.000 0.000 0.000 71.000 1.600 0.000
1 18 23 -1.400 100.000 0.000 0.000 85.000 1.500 0.000
1 18 24 -2.000 99.700 0.000 0.000 92.000 1.200 0.000
1 19 1 -2.300 99.300 0.000 0.000 88.000 1.200 0.000
1 19 2 -2.600 98.400 0.000 0.000 82.000 1.500 0.000
1 19 3 -2.900 97.500 0.000 0.000 91.000 1.700 0.000
1 19 4 -2.800 97.600 0.000 0.000 86.000 1.600 0.000
1 19 5 -2.900 97.600 0.000 0.000 82.000 1.500 0.000
1 19 6 -2.800 97.600 0.000 0.000 70.000 1.900 0.000
1 19 7 -2.800 97.900 0.000 0.000 81.000 1.700 0.000
1 19 8 -3.000 97.500 0.000 0.000 98.000 1.200 0.000
1 19 9 -2.900 96.800 0.000 0.000 99.000 1.200 0.000
1 19 10 -3.000 96.000 4.716 25.942 79.000 1.700 26.400
1 19 11 -2.000 94.900 132.315 94.684 82.000 2.000 120.700
1 19 12 -0.700 93.600 413.203 105.774 103.000 2.200 214.900
1 19 13 1.500 88.500 545.580 99.814 102.000 2.300 260.700
1 19 14 4.600 80.100 704.197 74.967 94.000 2.700 277.000
1 19 15 6.300 73.500 698.099 63.587 102.000 2.800 231.600
1 19 16 6.800 69.700 664.735 44.664 82.000 2.800 150.600
1 19 17 5.900 70.400 0.000 66.600 89.000 3.000 66.600
1 19 18 4.400 77.600 0.000 0.000 73.000 3.000 0.000
1 19 19 3.100 85.000 0.000 0.000 83.000 2.600 0.000
1 19 20 2.500 88.000 0.000 0.000 96.000 3.600 0.000
1 19 21 1.900 89.100 0.000 0.000 103.000 3.200 0.000
1 19 22 1.600 89.600 0.000 0.000 89.000 3.100 0.000
1 19 23 1.400 90.300 0.000 0.000 86.000 3.400 0.000
1 19 24 1.100 91.000 0.000 0.000 94.000 2.900 0.000
1 20 1 1.100 91.300 0.000 0.000 105.000 2.900 0.000
1 20 2 1.300 93.300 0.000 0.000 94.000 3.200 0.000
1 20 3 0.700 95.300 0.000 0.000 94.000 2.000 0.000
1 20 4 0.400 96.700 0.000 0.000 98.000 2.700 0.000
1 20 5 0.500 98.000 0.000 0.000 109.000 2.400 0.000
1 20 6 0.700 98.600 0.000 0.000 101.000 3.200 0.000
1 20 7 1.200 97.000 0.000 0.000 107.000 3.200 0.000
1 20 8 0.800 95.500 0.000 0.000 119.000 2.300 0.000
1 20 9 -0.100 97.000 0.000 0.000 114.000 2.600 0.000
1 20 10 0.100 98.000 5.053 27.596 109.000 2.200 28.100
1 20 11 1.500 97.400 125.407 96.061 103.000 1.900 121.100
1 20 12 4.200 86.800 371.316 111.906 129.000 2.200 211.200
1 20 13 5.300 76.300 507.362 106.486 136.000 2.400 257.900
1 20 14 6.300 71.700 681.963 79.003 160.000 2.500 277.200
1 20 15 6.600 68.500 578.738 78.786 159.000 2.700 220.300
1 20 16 6.700 68.700 435.043 63.773 166.000 3.100 134.800
1 20 17 6.900 68.200 76.351 29.899 194.000 3.300 33.900
1 20 18 5.700 69.800 0.000 0.000 225.000 3.000 0.000
1 20 19 4.600 75.500 0.000 0.000 235.000 3.000 0.000
1 20 20 3.200 81.200 0.000 0.000 260.000 2.300 0.000
1 20 21 1.800 87.600 0.000 0.000 287.000 2.400 0.000
1 20 22 0.200 92.800 0.000 0.000 290.000 2.300 0.000
1 20 23 -0.300 96.500 0.000 0.000 294.000 2.100 0.000
1 20 24 -0.300 98.600 0.000 0.000 298.000 2.000 0.000
1 21 1 -0.200 99.200 0.000 0.000 287.000 2.300 0.000
1 21 2 -0.200 99.500 0.000 0.000 270.000 3.200 0.000
1 21 3 -0.300 99.500 0.000 0.000 279.000 3.600 0.000
1 21 4 -0.300 99.100 0.000 0.000 296.000 2.800 0.000
1 21 5 -0.300 98.300 0.000 0.000 273.000 2.600 0.000
1 21 6 -0.400 97.800 0.000 0.000 272.000 2.900 0.000
1 21 7 -0.600 95.700 0.000 0.000 275.000 2.800 0.000
1 21 8 -1.000 93.500 0.000 0.000 289.000 3.100 0.000
1 21 9 -1.200 93.100 0.000 0.000 277.000 2.000 0.000
1 21 10 -1.300 93.200 2.795 21.213 294.000 2.000 21.500
1 21 11 -1.300 93.000 5.304 57.424 293.000 1.500 58.500
1 21 12 -1.200 92.600 3.363 61.289 262.000 0.900 62.200
1 21 13 -1.000 91.700 4.801 81.450 223.000 1.400 82.900
1 21 14 -0.700 90.500 3.390 66.902 193.000 1.200 67.900
1 21 15 -0.800 90.300 3.124 54.224 204.000 1.300 55.000
1 21 16 -0.600 90.500 5.035 46.158 187.000 1.900 47.000
1 21 17 -0.800 91.500 9.261 21.578 158.000 2.100 22.100
1 21 18 -1.100 93.100 0.000 0.000 167.000 2.400 0.000
1 21 19 -0.900 94.800 0.000 0.000 167.000 2.400 0.000
1 21 20 -1.000 95.500 0.000 0.000 175.000 2.400 0.000
1 21 21 -1.200 95.700 0.000 0.000 206.000 2.000 0.000
1 21 22 -1.200 96.000 0.000 0.000 191.000 1.700 0.000
1 21 23 -1.500 96.700 0.000 0.000 201.000 1.800 0.000
1 21 24 -1.800 97.700 0.000 0.000 187.000 1.700 0.000
1 22 1 -1.900 98.100 0.000 0.000 201.000 1.400 0.000
1 22 2 -2.000 98.800 0.000 0.000 201.000 0.900 0.000
1 22 3 -2.000 99.500 0.000 0.000 148.000 1.000 0.000
1 22 4 -2.100 99.700 0.000 0.000 119.000 1.000 0.000
1 22 5 -2.300 99.300 0.000 0.000 134.000 1.600 0.000
1 22 6 -2.300 99.200 0.000 0.000 121.000 1.700 0.000
1 22 7 -2.300 99.400 0.000 0.000 131.000 1.900 0.000
1 22 8 -2.200 99.300 0.000 0.000 125.000 1.800 0.000
1 22 9 -2.300 99.200 0.000 0.000 127.000 2.300 0.000
1 22 10 -2.200 99.100 1.135 13.980 123.000 2.200 14.100
1 22 11 -1.900 99.200 32.882 88.024 106.000 2.300 94.800
1 22 12 -1.400 99.000 282.712 124.037 103.000 2.200 201.600
1 22 13 0.200 95.600 318.185 134.391 104.000 1.900 231.700
1 22 14 1.900 85.700 241.723 138.679 86.000 2.000 210.800
1 22 15 2.700 78.200 144.434 121.534 100.000 2.400 158.000
1 22 16 3.300 75.900 40.487 75.165 103.000 3.100 82.100
1 22 17 3.000 75.100 28.750 26.965 105.000 3.400 28.700
1 22 18 2.300 76.900 0.000 0.000 123.000 3.500 0.000
1 22 19 2.300 79.500 0.000 0.000 128.000 4.200 0.000
1 22 20 2.200 80.600 0.000 0.000 115.000 3.900 0.000
1 22 21 2.200 81.200 0.000 0.000 115.000 3.700 0.000
1 22 22 2.100 83.100 0.000 0.000 116.000 4.100 0.000
1 22 23 2.000 85.300 0.000 0.000 124.000 3.800 0.000
1 22 24 1.500 87.200 0.000 0.000 114.000 3.600 0.000
1 23 1 1.100 87.800 0.000 0.000 129.000 3.800 0.000
1 23 2 0.600 87.500 0.000 0.000 147.000 3.300 0.000
1 23 3 0.500 87.600 0.000 0.000 151.000 3.900 0.000
1 23 4 0.000 88.300 0.000 0.000 145.000 3.400 0.000
1 23 5 0.100 88.500 0.000 0.000 144.000 3.800 0.000
1 23 6 0.200 87.900 0.000 0.000 152.000 3.800 0.000
1 23 7 0.500 87.700 0.000 0.000 138.000 4.300 0.000
1 23 8 1.200 85.600 0.000 0.000 153.000 5.000 0.000
1 23 9 1.600 82.400 0.000 0.000 162.000 3.900 0.000
1 23 10 1.100 86.200 0.188 5.880 160.000 4.100 5.900
1 23 11 1.200 93.300 0.647 20.964 171.000 3.800 21.100
1 23 12 1.700 95.600 0.814 31.174 192.000 3.700 31.400
1 23 13 2.400 96.400 0.396 24.277 221.000 4.400 24.400
1 23 14 3.200 97.000 2.339 57.193 247.000 4.700 57.900
1 23 15 4.100 96.300 1.489 38.818 260.000 5.600 39.200
1 23 16 4.500 94.500 2.083 31.335 256.000 4.900 31.700
1 23 17 4.800 92.500 3.381 14.682 252.000 4.900 14.900
1 23 18 4.900 90.300 0.000 1.000 245.000 5.100 1.000
1 23 19 4.600 90.300 0.000 0.000 233.000 4.600 0.000
1 23 20 4.800 89.600 0.000 0.000 232.000 4.500 0.000
1 23 21 4.800 87.100 0.000 0.000 235.000 4.900 0.000
1 23 22 4.500 86.100 0.000 0.000 215.000 4.600 0.000
1 23 23 4.400 84.600 0.000 0.000 220.000 4.300 0.000
1 23 24 4.400 81.700 0.000 0.000 225.000 3.800 0.000
1 24 1 4.200 80.900 0.000 0.000 207.000 3.700 0.000
1 24 2 3.800 81.900 0.000 0.000 204.000 3.400 0.000
1 24 3 3.600 82.600 0.000 0.000 180.000 3.100 0.000
1 24 4 3.400 83.300 0.000 0.000 187.000 2.700 0.000
1 24 5 2.700 83.600 0.000 0.000 190.000 2.800 0.000
1 24 6 3.000 83.800 0.000 0.000 208.000 3.400 0.000
1 24 7 3.400 85.200 0.000 0.000 212.000 3.100 0.000
1 24 8 3.700 87.800 0.000 0.000 201.000 2.900 0.000
1 24 9 4.000 88.200 0.000 0.000 209.000 3.500 0.000
1 24 10 3.700 87.800 5.307 31.706 201.000 3.500 32.300
1 24 11 4.800 85.600 160.714 102.277 205.000 3.900 136.500
1 24 12 6.000 80.300 342.098 121.126 199.000 4.500 217.500
1 24 13 6.600 77.100 172.368 150.244 187.000 4.500 204.300
1 24 14 7.600 74.500 516.839 107.811 193.000 5.000 266.200
1 24 15 7.600 73.100 230.331 121.941 184.000 5.000 182.000
1 24 16 7.900 74.200 17.854 69.993 193.000 4.800 73.200
1 24 17 7.900 75.100 31.154 29.064 165.000 4.300 31.200
1 24 18 8.000 76.400 0.000 1.000 169.000 4.300 1.000
1 24 19 7.700 80.300 0.000 0.000 191.000 4.400 0.000
1 24 20 7.400 85.800 0.000 0.000 195.000 3.500 0.000
1 24 21 7.500 88.000 0.000 0.000 198.000 4.400 0.000
1 24 22 7.400 89.200 0.000 0.000 201.000 4.400 0.000
1 24 23 7.300 91.200 0.000 0.000 208.000 3.700 0.000
1 24 24 7.200 91.900 0.000 0.000 212.000 3.600 0.000
1 25 1 7.200 91.600 0.000 0.000 213.000 3.300 0.000
1 25 2 7.200 91.900 0.000 0.000 220.000 3.300 0.000
1 25 3 7.200 92.000 0.000 0.000 207.000 3.200 0.000
1 25 4 7.400 90.200 0.000 0.000 208.000 2.800 0.000
1 25 5 6.900 90.000 0.000 0.000 182.000 2.500 0.000
1 25 6 7.000 91.000 0.000 0.000 162.000 2.400 0.000
1 25 7 7.300 90.800 0.000 0.000 162.000 2.600 0.000
1 25 8 7.700 89.100 0.000 0.000 164.000 2.900 0.000
1 25 9 7.900 87.800 0.000 0.000 169.000 3.500 0.000
1 25 10 9.200 83.100 0.097 4.489 184.000 4.400 4.500
1 25 11 9.400 79.000 1.082 27.966 192.000 4.800 28.200
1 25 12 10.600 76.100 3.945 69.874 190.000 4.800 71.000
1 25 13 11.400 69.800 2.780 65.417 190.000 5.300 66.300
1 25 14 12.300 61.900 17.525 120.656 190.000 5.600 126.100
1 25 15 13.600 54.100 119.480 127.237 210.000 5.200 158.900
1 25 16 14.200 52.000 5.301 52.025 222.000 5.600 53.000
1 25 17 14.200 53.400 170.797 34.870 218.000 5.400 47.300
1 25 18 13.900 53.300 0.000 1.100 222.000 4.000 1.100
1 25 19 13.600 53.900 0.000 0.000 229.000 3.600 0.000
1 25 20 12.300 59.500 0.000 0.000 269.000 2.500 0.000
1 25 21 11.100 72.100 0.000 0.000 287.000 3.500 0.000
1 25 22 10.000 83.700 0.000 0.000 316.000 4.100 0.000
1 25 23 8.900 87.800 0.000 0.000 318.000 3.300 0.000
1 25 24 8.300 88.200 0.000 0.000 4.000 2.500 0.000
1 26 1 7.500 89.800 0.000 0.000 52.000 1.200 0.000
1 26 2 7.200 94.900 0.000 0.000 77.000 2.300 0.000
1 26 3 7.300 97.800 0.000 0.000 41.000 1.600 0.000
1 26 4 7.400 97.800 0.000 0.000 45.000 2.700 0.000
1 26 5 7.300 96.400 0.000 0.000 40.000 1.900 0.000
1 26 6 6.800 94.600 0.000 0.000 104.000 3.100 0.000
1 26 7 6.500 92.400 0.000 0.000 113.000 2.300 0.000
1 26 8 5.900 92.000 0.000 0.000 125.000 2.900 0.000
1 26 9 5.400 93.600 0.000 0.000 126.000 2.800 0.000
1 26 10 5.700 92.900 2.966 25.248 150.000 3.600 25.600
1 26 11 6.700 89.800 24.961 90.403 189.000 3.700 95.900
1 26 12 8.400 85.100 12.875 106.473 214.000 4.600 110.200
1 26 13 9.000 82.400 63.828 148.362 221.000 4.400 168.900
1 26 14 10.100 80.700 81.977 148.286 223.000 4.000 174.100
1 26 15 10.200 78.300 29.135 113.053 231.000 3.500 120.900
1 26 16 9.300 78.600 4.835 50.890 255.000 4.500 51.800
1 26 17 8.300 84.800 3.407 17.538 252.000 3.300 17.800
1 26 18 8.600 87.500 0.000 1.800 258.000 4.200 1.800
1 26 19 7.300 88.100 0.000 0.000 247.000 4.800 0.000
1 26 20 6.100 91.000 0.000 0.000 267.000 5.000 0.000
1 26 21 5.300 91.600 0.000 0.000 271.000 3.000 0.000
1 26 22 5.100 92.900 0.000 0.000 229.000 2.200 0.000
1 26 23 4.500 93.000 0.000 0.000 228.000 0.800 0.000
1 26 24 3.700 94.900 0.000 0.000 154.000 1.800 0.000
1 27 1 3.500 97.500 0.000 0.000 126.000 2.300 0.000
1 27 2 3.700 97.800 0.000 0.000 151.000 2.400 0.000
1 27 3 4.000 96.600 0.000 0.000 149.000 2.600 0.000
1 27 4 4.300 93.000 0.000 0.000 131.000 2.600 0.000
1 27 5 4.600 88.800 0.000 0.000 120.000 3.100 0.000
1 27 6 5.200 84.800 0.000 0.000 132.000 3.200 0.000
1 27 7 5.300 80.900 0.000 0.000 163.000 3.700 0.000
1 27 8 6.000 77.100 0.000 0.000 150.000 4.200 0.000
1 27 9 5.700 79.200 0.000 0.000 180.000 3.700 0.000
1 27 10 5.600 86.900 4.649 32.432 155.000 3.500 33.000
1 27 11 6.800 91.100 12.348 81.734 160.000 3.800 84.500
1 27 12 8.800 86.700 46.693 130.895 181.000 4.300 144.600
1 27 13 10.300 78.700 61.709 149.785 202.000 6.000 169.900
1 27 14 11.100 74.300 5.018 87.898 194.000 5.100 89.500
1 27 15 11.300 72.300 3.939 66.922 186.000 4.200 68.000
1 27 16 10.700 75.600 2.343 36.449 172.000 3.700 36.900
1 27 17 10.700 79.500 10.223 28.568 154.000 3.300 29.400
1 27 18 10.900 79.100 0.000 0.900 177.000 3.300 0.900
1 27 19 10.800 79.300 0.000 0.000 177.000 3.600 0.000
1 27 20 10.400 81.900 0.000 0.000 205.000 2.400 0.000
1 27 21 9.800 87.500 0.000 0.000 211.000 2.800 0.000
1 27 22 9.100 93.000 0.000 0.000 150.000 2.500 0.000
1 27 23 9.400 92.000 0.000 0.000 186.000 2.800 0.000
1 27 24 9.300 89.900 0.000 0.000 190.000 2.900 0.000
1 28 1 8.100 91.800 0.000 0.000 171.000 2.600 0.000
1 28 2 8.500 94.300 0.000 0.000 169.000 3.200 0.000
1 28 3 8.300 91.100 0.000 0.000 168.000 3.000 0.000
1 28 4 7.800 86.900 0.000 0.000 183.000 3.100 0.000
1 28 5 6.900 88.000 0.000 0.000 185.000 2.900 0.000
1 28 6 7.000 88.800 0.000 0.000 169.000 3.200 0.000
1 28 7 6.300 89.400 0.000 0.000 164.000 4.100 0.000
1 28 8 6.600 88.700 0.000 0.000 180.000 3.100 0.000
1 28 9 6.100 88.300 0.000 0.000 181.000 2.400 0.000
1 28 10 6.500 89.300 0.800 13.999 191.000 2.600 14.100
1 28 11 6.900 87.400 0.774 24.924 185.000 2.000 25.100
1 28 12 7.500 84.700 3.532 68.949 173.000 2.100 70.000
1 28 13 8.000 83.400 14.187 123.614 184.000 1.100 128.300
1 28 14 8.600 81.600 13.855 120.616 234.000 2.300 125.100
1 28 15 8.200 81.800 2.397 53.233 222.000 2.100 53.900
1 28 16 7.600 88.500 5.194 55.177 234.000 1.500 56.200
1 28 17 7.300 95.000 30.849 36.255 149.000 1.600 38.900
1 28 18 7.200 97.100 0.000 1.100 199.000 1.900 1.100
1 28 19 7.100 98.200 0.000 0.000 152.000 2.300 0.000
1 28 20 7.000 98.700 0.000 0.000 202.000 2.100 0.000
1 28 21 6.900 98.500 0.000 0.000 204.000 1.800 0.000
1 28 22 6.900 98.600 0.000 0.000 191.000 1.700 0.000
1 28 23 6.500 98.700 0.000 0.000 180.000 2.400 0.000
1 28 24 6.100 98.300 0.000 0.000 184.000 1.900 0.000
1 29 1 5.600 98.000 0.000 0.000 200.000 2.200 0.000
1 29 2 5.100 98.100 0.000 0.000 201.000 2.800 0.000
1 29 3 4.700 97.800 0.000 0.000 196.000 3.200 0.000
1 29 4 4.800 97.500 0.000 0.000 187.000 2.700 0.000
1 29 5 4.900 97.300 0.000 0.000 183.000 3.100 0.000
1 29 6 5.100 97.000 0.000 0.000 162.000 2.600 0.000
1 29 7 5.200 96.400 0.000 0.000 179.000 2.200 0.000
1 29 8 5.700 93.600 0.000 0.000 184.000 3.200 0.000
1 29 9 6.300 90.200 0.000 0.000 191.000 3.900 0.000
1 29 10 6.700 88.100 2.336 24.497 192.000 4.300 24.800
1 29 11 7.300 86.700 26.068 95.754 193.000 4.200 101.800
1 29 12 8.100 84.500 5.741 88.767 204.000 4.900 90.500
1 29 13 7.600 86.900 3.714 79.457 219.000 4.800 80.700
1 29 14 9.200 88.600 49.054 147.103 223.000 4.900 163.200
1 29 15 10.400 78.300 167.081 135.459 242.000 6.300 182.700
1 29 16 10.100 69.000 104.945 96.247 247.000 6.200 117.400
1 29 17 9.500 67.400 32.818 38.441 257.000 6.700 41.400
1 29 18 8.400 69.400 0.000 1.000 261.000 7.100 1.000
1 29 19 8.100 71.600 0.000 0.000 238.000 5.900 0.000
1 29 20 7.400 73.600 0.000 0.000 239.000 5.200 0.000
1 29 21 7.600 75.800 0.000 0.000 218.000 4.400 0.000
1 29 22 7.500 76.200 0.000 0.000 216.000 4.600 0.000
1 29 23 7.300 76.200 0.000 0.000 223.000 4.300 0.000
1 29 24 7.500 77.100 0.000 0.000 223.000 4.100 0.000
1 30 1 7.400 78.300 0.000 0.000 221.000 4.100 0.000
1 30 2 7.100 80.100 0.000 0.000 220.000 3.800 0.000
1 30 3 5.900 83.500 0.000 0.000 203.000 2.900 0.000
1 30 4 4.600 88.500 0.000 0.000 198.000 2.900 0.000
1 30 5 4.700 90.800 0.000 0.000 219.000 2.900 0.000
1 30 6 4.100 89.800 0.000 0.000 211.000 2.400 0.000
1 30 7 3.500 90.100 0.000 0.000 190.000 2.500 0.000
1 30 8 3.200 91.500 0.000 0.000 179.000 2.000 0.000
1 30 9 3.300 91.800 0.000 0.000 184.000 2.900 0.000
1 30 10 4.100 89.900 1.765 21.964 188.000 2.800 22.200
1 30 11 5.100 85.600 55.674 107.259 207.000 2.600 120.400
1 30 12 5.800 82.600 155.686 146.937 211.000 2.200 194.600
1 30 13 7.000 79.800 103.056 161.752 182.000 2.600 196.700
1 30 14 7.200 78.000 70.479 154.651 174.000 2.400 178.100
1 30 15 8.000 77.500 131.101 138.029 193.000 2.900 175.700
1 30 16 8.300 74.100 78.999 96.715 178.000 1.900 113.000
1 30 17 8.300 72.800 6.799 29.857 197.000 1.900 30.500
1 30 18 7.700 75.200 0.000 1.000 166.000 2.100 1.000
1 30 19 7.600 76.800 0.000 0.000 204.000 2.000 0.000
1 30 20 7.000 79.400 0.000 0.000 209.000 1.900 0.000
1 30 21 7.200 81.500 0.000 0.000 236.000 2.000 0.000
1 30 22 7.400 81.500 0.000 0.000 229.000 2.100 0.000
1 30 23 7.000 85.000 0.000 0.000 258.000 2.400 0.000
1 30 24 6.500 89.800 0.000 0.000 287.000 2.600 0.000
1 31 1 5.800 92.000 0.000 0.000 298.000 3.900 0.000
1 31 2 4.900 93.000 0.000 0.000 322.000 4.700 0.000
1 31 3 4.000 93.400 0.000 0.000 320.000 3.700 0.000
1 31 4 3.900 94.200 0.000 0.000 290.000 3.600 0.000
1 31 5 3.900 95.300 0.000 0.000 279.000 4.100 0.000
1 31 6 4.000 95.800 0.000 0.000 290.000 4.600 0.000
1 31 7 4.300 95.600 0.000 0.000 281.000 4.900 0.000
1 31 8 4.000 92.700 0.000 0.000 286.000 4.800 0.000
1 31 9 3.600 90.600 0.000 0.000 280.000 4.700 0.000
1 31 10 3.400 91.600 4.652 36.460 281.000 4.700 37.100
1 31 11 3.600 90.400 48.188 107.424 272.000 4.800 119.000
1 31 12 4.200 87.800 49.401 139.259 269.000 4.400 154.600
1 31 13 4.600 84.000 170.450 164.422 270.000 5.400 223.000
1 31 14 5.500 77.500 209.847 159.110 266.000 6.200 229.900
1 31 15 6.400 71.300 208.068 137.842 263.000 5.600 198.600
1 31 16 6.300 66.500 50.761 94.801 260.000 5.500 105.500
1 31 17 6.300 63.600 78.041 46.462 262.000 5.200 54.200
1 31 18 5.900 64.000 0.000 2.100 260.000 5.100 2.100
1 31 19 5.700 67.100 0.000 0.000 273.000 4.800 0.000
1 31 20 5.500 70.200 0.000 0.000 270.000 4.500 0.000
1 31 21 5.100 73.700 0.000 0.000 270.000 4.500 0.000
1 31 22 4.700 76.600 0.000 0.000 274.000 4.200 0.000
1 31 23 4.800 76.800 0.000 0.000 279.000 3.600 0.000
1 31 24 4.300 77.700 0.000 0.000 266.000 3.300 0.000
2 1 1 3.900 80.400 0.000 0.000 268.000 3.200 0.000
2 1 2 2.900 86.000 0.000 0.000 271.000 3.300 0.000
2 1 3 2.200 87.000 0.000 0.000 270.000 3.400 0.000
2 1 4 1.600 89.100 0.000 0.000 277.000 2.700 0.000
2 1 5 1.000 91.900 0.000 0.000 270.000 2.600 0.000
2 1 6 0.600 94.400 0.000 0.000 269.000 2.500 0.000
2 1 7 0.900 96.300 0.000 0.000 246.000 2.200 0.000
2 1 8 1.800 96.300 0.000 0.000 275.000 2.100 0.000
2 1 9 2.000 94.900 0.000 0.000 274.000 2.100 0.000
2 1 10 2.300 94.000 0.236 8.567 294.000 2.200 8.600
2 1 11 3.000 91.500 4.123 61.092 269.000 1.700 62.100
2 1 12 3.500 88.100 26.188 130.050 251.000 1.500 138.300
2 1 13 4.200 84.900 89.021 164.695 281.000 2.300 195.700
2 1 14 4.800 81.700 64.489 157.642 285.000 2.700 179.700
2 1 15 5.000 79.800 76.955 138.865 275.000 2.300 161.700
2 1 16 5.000 79.400 13.541 79.883 270.000 2.200 82.800
2 1 17 4.800 80.600 12.526 37.901 261.000 2.100 39.200
2 1 18 4.500 82.500 0.000 2.800 286.000 1.800 2.800
2 1 19 4.200 84.600 0.000 0.000 289.000 2.000 0.000
2 1 20 4.000 86.500 0.000 0.000 317.000 1.900 0.000
2 1 21 3.900 87.600 0.000 0.000 301.000 1.700 0.000
2 1 22 3.900 87.900 0.000 0.000 296.000 1.900 0.000
2 1 23 3.800 86.800 0.000 0.000 274.000 1.700 0.000
2 1 24 3.600 84.000 0.000 0.000 239.000 2.200 0.000
2 2 1 3.100 81.100 0.000 0.000 295.000 1.900 0.000
2 2 2 2.900 76.000 0.000 0.000 271.000 2.300 0.000
2 2 3 2.000 75.700 0.000 0.000 259.000 1.800 0.000
2 2 4 1.800 80.100 0.000 0.000 263.000 1.300 0.000
2 2 5 2.000 79.300 0.000 0.000 311.000 1.500 0.000
2 2 6 1.900 79.700 0.000 0.000 290.000 1.500 0.000
2 2 7 1.900 83.600 0.000 0.000 302.000 1.500 0.000
2 2 8 2.000 86.700 0.000 0.000 258.000 1.300 0.000
2 2 9 1.900 89.000 0.000 0.900 283.000 1.600 0.900
2 2 10 2.100 90.100 1.444 21.690 278.000 1.600 21.900
2 2 11 2.600 89.700 5.884 74.036 263.000 1.200 75.500
2 2 12 3.400 87.400 34.168 136.880 266.000 1.100 147.800
2 2 13 4.400 82.000 123.630 169.261 245.000 0.900 212.900
2 2 14 4.800 76.800 15.623 131.882 223.000 1.300 137.300
2 2 15 4.500 75.800 5.824 89.244 305.000 1.800 91.000
2 2 16 4.500 77.000 3.180 48.400 271.000 1.900 49.100
2 2 17 4.400 78.500 2.245 20.057 276.000 2.200 20.300
2 2 18 4.100 80.900 0.000 2.000 23.000 1.700 2.000
2 2 19 3.900 81.300 0.000 0.000 19.000 1.000 0.000
2 2 20 3.600 80.600 0.000 0.000 342.000 1.000 0.000
2 2 21 2.800 83.200 0.000 0.000 323.000 1.300 0.000
2 2 22 2.600 86.400 0.000 0.000 309.000 1.200 0.000
2 2 23 2.000 87.200 0.000 0.000 342.000 0.700 0.000
2 2 24 1.400 88.900 0.000 0.000 5.000 1.300 0.000
2 3 1 1.600 90.200 0.000 0.000 347.000 0.700 0.000
2 3 2 1.000 92.700 0.000 0.000 330.000 1.000 0.000
2 3 3 0.600 96.400 0.000 0.000 7.000 1.100 0.000
2 3 4 -0.500 98.300 0.000 0.000 14.000 1.500 0.000
2 3 5 -0.900 99.500 0.000 0.000 203.000 1.200 0.000
2 3 6 -1.500 99.600 0.000 0.000 197.000 1.500 0.000
2 3 7 -2.300 99.500 0.000 0.000 181.000 0.900 0.000
2 3 8 -1.700 99.700 0.000 0.000 147.000 1.000 0.000
2 3 9 -2.700 99.800 0.000 2.100 135.000 0.600 2.100
2 3 10 -1.500 99.600 15.294 56.806 181.000 1.100 59.100
2 3 11 1.300 99.600 266.530 115.471 192.000 1.600 183.000
2 3 12 3.000 93.800 532.774 111.058 172.000 1.800 283.800
2 3 13 4.700 82.000 472.664 132.804 150.000 2.700 301.900
2 3 14 4.700 75.500 269.080 159.978 147.000 2.300 254.600
